Accession,Peptide count,Unique peptides,Confidence score,Description,Light 1,Light 2,Light 3,Light 4,Light 5,Light Glu nM 1,Light Glu nM 2,Light Glu nM 3,Light Glu nM 4,Light Glu mM 1,Light Glu mM 2,Light Glu mM 3,Light Glu mM 4,Darkness 1,Darkness 2,Darkness 3,Darkness 4,Darkness 5,Darkness 6,Darkness Glu nM 1,Darkness Glu nM 2,Darkness Glu nM 3,Darkness Glu nM 4,Darkness Glu nM 5,Darkness Glu mM 1,Darkness Glu mM 2,Darkness Glu mM 3,Light 1.1,Light 3.1,Light 5.1,Light Glu nM 1.1,Light Glu nM 3.1,Light Glu nM 4.1,Light Glu mM 1.1,Light Glu mM 3.1,Light Glu mM 4.1,Darkness 1.1,Darkness 3.1,Darkness 5.1,Darkness Glu nM 1.1,Darkness Glu nM 3.1,Darkness Glu nM 5.1,Darkness Glu mM 1.1,Darkness Glu mM 2.1,Darkness Glu mM 3.1,Marinobacter_SS120,Light avg,Light G nM avg,Light G mM avg,Darkness avg,Darkness G nM,Darkness G mM,FC G nM/L,FC GmM/L,FC G nM/D,FC G mM/D,t.test G nM/L,t.test G mM/L,t.test G nM/O,t.test G mM/O,log2FC.GnM.L,log2FC.GnM.D,log2FC.GmM.D,log2FC.GmM.L,extracted_gn
E4PNC8,10,10,39.7291,Glutamate synthase subunit alpha OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_482 PE=3 SV=1,956584.0,503623.0,385414.0,128486.0,822110.0,285248.0,2464073.0,254170.0,1399554.0,909376.0,1576406.0,3806475.0,4965345.0,132528.0,612566.0,60307.8,557551.0,131256.0,1742933.0,176463.0,1275899.0,200353.0,617949.0,322355.0,2266649.0,779451.0,752890.0,0.00117,0.00023,0.00052,0.00028,0.00024,0.00037,0.00067,0.00118,0.0021,0.00015,0.00013,0.00024,0.00021,0.00024,0.00025,0.00218,0.00124,0.00121,Glutamate synthase subunit alpha OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_482 PE=3 SV=1,0.00064,0.0003,0.00132,0.00017,0.00023,0.00155,0.46,2.06,1.36,9.02,0.15,0.12,0.08,0.01,-1.1202942337177118,0.44360665147561484,3.1731274334806563,1.0426443374084937,HP15_482
E4PLX6,2,2,6.46724,Transcription termination/antitermination protein NusG OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=nusG PE=3 SV=1,23340.0,89712.0,76055.7,2241.81,99581.1,92676.2,246116.0,17132.5,117137.0,5156.27,51151.5,0.0,635352.0,25475.7,41889.7,5513.64,20456.3,16479.8,26598.9,31869.1,78920.3,10088.7,56288.2,31085.1,6275.01,215326.0,0.0,2.9e-05,4.5e-05,6.3e-05,9.2e-05,1.6e-05,3.1e-05,3.8e-06,0.0,0.00027,2.8e-05,1.2e-05,3e-05,3.8e-05,1.2e-05,2.4e-05,6e-06,0.00034,0.0,Transcription termination/antitermination protein NusG OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=nusG PE=3 SV=1,4.6e-05,4.6e-05,9.1e-05,2.3e-05,2.5e-05,0.00012,1.02,1.99,1.05,4.99,0.49,0.32,0.45,0.23,0.02856915219677092,0.070389327891398,2.319039815562536,0.9927684307689242,nusG
E4PI17,2,2,7.28957,Glycine--tRNA ligase beta subunit OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=glyS PE=3 SV=1,96986.9,11231.2,30323.6,3972.13,94819.1,3684.19,71234.8,10848.0,277200.0,313591.0,187110.0,26053.2,342164.0,6371.37,3508.94,215.786,6803.13,3787.39,101465.0,5254.7,121057.0,1318.99,110230.0,9719.88,235545.0,20607.0,1917.4,0.00012,1.8e-05,6e-05,3.6e-06,1e-05,7.3e-05,0.00023,8.1e-06,0.00014,7.1e-06,4.6e-07,6.9e-06,6.2e-06,1.6e-06,7.5e-06,0.00023,3.3e-05,3.1e-06,Glycine--tRNA ligase beta subunit OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=glyS PE=3 SV=1,6.6e-05,2.9e-05,0.00013,4.8e-06,5.1e-06,8.8e-05,0.44,1.95,1.06,18.22,0.19,0.22,0.46,0.15,-1.1844245711374275,0.08406426478847455,4.187451054027326,0.963474123974886,glyS
E4PPA8,7,7,27.9112,Aspartate-semialdehyde dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=asd PE=3 SV=1,513062.0,1484802.0,1071007.0,523528.0,2847097.0,468506.0,5761656.0,790732.0,7699319.0,5697890.0,1195403.0,1879922.0,2182942.0,738487.0,2028196.0,291457.0,1462026.0,384888.0,13000000.0,345121.0,4320774.0,588138.0,2157023.0,859534.0,883307.0,387946.0,2249002.0,0.00063,0.00064,0.0018,0.00046,0.00075,0.00204,0.00422,0.00058,0.00092,0.00082,0.00062,0.0007,0.00041,0.0007,0.00066,0.00085,0.00062,0.00363,Aspartate-semialdehyde dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=asd PE=3 SV=1,0.00102,0.00108,0.00191,0.00071,0.00059,0.0017,1.06,1.87,0.83,2.38,0.46,0.25,0.16,0.18,0.08406426478847455,-0.2688167584278,1.2509615735332187,0.903038270112912,asd
E4PPA9,3,3,18.7369,3-isopropylmalate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuB PE=3 SV=1,691788.0,3737369.0,2242646.0,1085756.0,2529185.0,1041075.0,3539823.0,2094630.0,3924724.0,6803238.0,750733.0,1257313.0,3788223.0,396974.0,1061351.0,347821.0,640994.0,1059867.0,3750982.0,787395.0,1412978.0,556235.0,981581.0,1925585.0,768863.0,738107.0,4435821.0,0.00085,0.00133,0.0016,0.00103,0.00198,0.00104,0.00504,0.00039,0.0016,0.00044,0.00074,0.00192,0.00093,0.00067,0.00149,0.00074,0.00118,0.00716,3-isopropylmalate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuB PE=3 SV=1,0.00126,0.00135,0.00234,0.00104,0.00103,0.00303,1.07,1.86,0.99,2.92,0.41,0.24,0.49,0.2,0.09761079662642233,-0.014499569695115089,1.5459683691052926,0.8953026213333067,leuB
E4PIW1,6,6,33.8273,"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3795 PE=3 SV=1",1693933.0,1584034.0,1155729.0,346927.0,713622.0,3194427.0,7749260.0,565970.0,725548.0,2835028.0,1324781.0,6903019.0,3979106.0,405469.0,341757.0,210430.0,293223.0,333001.0,579640.0,813378.0,411655.0,548388.0,417051.0,711940.0,1866713.0,1170032.0,603205.0,0.00208,0.00069,0.00045,0.00316,0.00053,0.00019,0.0021,0.00214,0.00168,0.00045,0.00045,0.0006,0.00096,0.00066,0.00055,0.0018,0.00187,0.00097,"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3795 PE=3 SV=1",0.00107,0.0013,0.00197,0.0005,0.00072,0.00155,1.21,1.84,1.44,3.08,0.42,0.08,0.09,0.01,0.27500704749986976,0.5260688116675876,1.6229303509201767,0.8797057662822882,HP15_3795
E4PQC1,4,4,18.0115,Biotin carboxylase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3222 PE=4 SV=1,338018.0,151376.0,305503.0,257948.0,934335.0,321246.0,1716687.0,471307.0,1245717.0,505822.0,482365.0,1929889.0,2865550.0,127502.0,232290.0,242025.0,85508.9,164425.0,1013773.0,918052.0,381619.0,142072.0,327866.0,99004.8,433292.0,325174.0,672132.0,0.00041,0.00018,0.00059,0.00032,0.00044,0.00033,0.00037,0.0006,0.00121,0.00014,0.00052,0.0003,0.00108,0.00017,7.7e-05,0.00042,0.00052,0.00108,Biotin carboxylase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3222 PE=4 SV=1,0.0004,0.00036,0.00073,0.00032,0.00044,0.00067,0.92,1.84,1.39,2.11,0.41,0.15,0.37,0.1,-0.12029423371771177,0.47508488294878265,1.0772429989324603,0.8797057662822882,HP15_3222
E4PMR5,3,3,8.62981,50S ribosomal subunit assembly factor BipA OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=bipA PE=3 SV=1,12012.0,120645.0,443237.0,136172.0,130801.0,73366.0,9127.58,395394.0,16000000.0,608755.0,18395.2,464421.0,157164.0,79130.3,254893.0,76510.9,360008.0,119922.0,152049.0,576103.0,67413.0,159196.0,136601.0,92370.4,25983.7,3277.93,68183.8,1.5e-05,0.00026,8.3e-05,7.3e-05,0.00037,0.00425,0.00045,0.00014,6.6e-05,8.8e-05,0.00016,0.00022,0.00068,0.00019,7.1e-05,2.5e-05,5.2e-06,0.00011,50S ribosomal subunit assembly factor BipA OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=bipA PE=3 SV=1,0.00012,0.00157,0.00022,0.00016,0.00031,4.7e-05,13.01,1.83,2.01,0.3,0.17,0.26,0.23,0.05,3.7015490569430707,1.0071955014042038,-1.7369655941662063,0.8718436485093178,bipA
E4PIR7,3,3,13.4173,2-oxoglutarate reductase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=serA PE=3 SV=1,207586.0,188524.0,250496.0,125643.0,599013.0,274464.0,755769.0,281231.0,1087614.0,390709.0,768066.0,1132412.0,1743575.0,57521.3,140008.0,57053.1,144028.0,158632.0,129328.0,215646.0,650566.0,178253.0,435068.0,271952.0,369918.0,353579.0,245740.0,0.00025,0.00015,0.00038,0.00027,0.00027,0.00029,0.00029,0.00035,0.00074,6.4e-05,0.00012,0.00029,0.00025,0.00021,0.00021,0.00036,0.00056,0.0004,2-oxoglutarate reductase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=serA PE=3 SV=1,0.00026,0.00027,0.00046,0.00016,0.00023,0.00044,1.05,1.76,1.43,2.78,0.42,0.13,0.19,0.02,0.070389327891398,0.5160151470036647,1.4750848829487826,0.8155754288625726,serA
E4PL77,5,5,20.0744,Oxoglutarate dehydrogenase (succinyl-transferring) OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1521 PE=4 SV=1,167714.0,156140.0,409898.0,226034.0,459890.0,164327.0,896315.0,100291.0,697646.0,103791.0,237987.0,1335556.0,1818184.0,73075.6,194183.0,179074.0,353974.0,147215.0,170509.0,309574.0,869551.0,259938.0,500779.0,207039.0,363746.0,621994.0,1234917.0,0.00021,0.00024,0.00029,0.00016,9.5e-05,0.00018,7.7e-05,0.00041,0.00077,8.1e-05,0.00038,0.00027,0.00037,0.00031,0.00016,0.00035,0.00099,0.00199,Oxoglutarate dehydrogenase (succinyl-transferring) OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1521 PE=4 SV=1,0.00025,0.00015,0.00042,0.00024,0.00028,0.00111,0.6,1.7,1.15,4.57,0.03,0.22,0.38,0.07,-0.7369655941662062,0.2016338611696504,2.192194165283345,0.765534746362977,HP15_1521
E4PG14,3,3,10.9825,Response regulator receiver domain protein (CheY) OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3514 PE=4 SV=1,545250.0,924933.0,1700962.0,635962.0,1151519.0,1051895.0,3094951.0,694761.0,4018072.0,1204367.0,1310891.0,6532098.0,2761489.0,382812.0,759729.0,235203.0,888983.0,455241.0,1305528.0,901885.0,892604.0,784747.0,1340221.0,866943.0,1266600.0,353611.0,1305413.0,0.00067,0.00101,0.00073,0.00104,0.00066,0.00106,0.00089,0.00203,0.00117,0.00043,0.0005,0.00083,0.00107,0.00094,0.00067,0.00122,0.00056,0.00211,Response regulator receiver domain protein (CheY) OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3514 PE=4 SV=1,0.0008,0.00092,0.00136,0.00058,0.00089,0.0013,1.15,1.7,1.53,2.22,0.26,0.1,0.07,0.1,0.2016338611696504,0.6135316529179271,1.1505596765753814,0.765534746362977,HP15_3514
E4PNR2,5,5,14.9644,Methionine synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1792 PE=3 SV=1,69843.8,722928.0,880690.0,242896.0,668709.0,284357.0,591571.0,240872.0,932110.0,473470.0,2838898.0,1222817.0,2402278.0,228391.0,997028.0,41914.0,102343.0,106755.0,2239119.0,250871.0,385698.0,178106.0,1048054.0,477781.0,337412.0,193095.0,1497431.0,8.6e-05,0.00052,0.00042,0.00028,0.00023,0.00025,0.00035,0.00038,0.00101,0.00025,8.9e-05,0.00019,0.0003,0.00021,0.00037,0.00032,0.00031,0.00242,Methionine synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1792 PE=3 SV=1,0.00034,0.00025,0.00058,0.00018,0.00029,0.00102,0.73,1.69,1.64,5.68,0.26,0.2,0.08,0.15,-0.4540316308947075,0.7136958148433589,2.5058909297299574,0.7570232465074596,HP15_1792
E4PP98,3,3,11.8326,Amidophosphoribosyltransferase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purF PE=3 SV=1,14923.6,43105.3,97826.7,44437.5,201508.0,14970.6,354581.0,41429.5,174043.0,82434.8,27117.2,83289.7,590586.0,25489.3,200228.0,7667.96,66776.3,40940.8,35827.9,95072.7,57924.6,61638.0,159263.0,29298.1,23726.4,12366.6,182691.0,1.8e-05,5.8e-05,0.00013,1.5e-05,3.9e-05,4.6e-05,6.1e-05,2.6e-05,0.00025,2.8e-05,1.6e-05,7.4e-05,0.00011,7.4e-05,2.3e-05,2.3e-05,2e-05,0.00029,Amidophosphoribosyltransferase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purF PE=3 SV=1,6.8e-05,3.3e-05,0.00011,4e-05,7e-05,0.00011,0.49,1.65,1.75,2.84,0.18,0.3,0.2,0.24,-1.0291463456595165,0.8073549220576041,1.5058909297299572,0.722466024471091,purF
E4PQC7,6,6,30.5228,Phosphoribosylamine--glycine ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purD PE=3 SV=1,829028.0,1025529.0,1795142.0,711145.0,2640691.0,924108.0,2804225.0,1332652.0,4210020.0,1452558.0,6167293.0,7607387.0,5572073.0,610707.0,3240936.0,362031.0,1068858.0,824668.0,1802487.0,1323634.0,2943815.0,1093146.0,1570983.0,1856888.0,6071756.0,1767507.0,805571.0,0.00102,0.00107,0.00167,0.00092,0.00126,0.00111,0.00108,0.00236,0.00235,0.00068,0.00077,0.00149,0.00156,0.00131,0.00143,0.00584,0.00282,0.0013,Phosphoribosylamine--glycine ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purD PE=3 SV=1,0.00125,0.0011,0.00193,0.00098,0.00144,0.00332,0.88,1.54,1.46,3.38,0.27,0.11,0.08,0.08,-0.18442457113742744,0.5459683691052925,1.7570232465074596,0.6229303509201767,purD
E4PM05,2,2,7.38316,30S ribosomal protein S5 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsE PE=3 SV=1,300139.0,683506.0,4710949.0,816246.0,919829.0,663130.0,2457686.0,1445083.0,1512660.0,69632.0,1421380.0,11000000.0,5076757.0,627586.0,902879.0,322338.0,797649.0,815358.0,6193333.0,6103948.0,1416071.0,783778.0,750520.0,1433858.0,1645989.0,1027707.0,479662.0,0.00037,0.0028,0.00058,0.00066,0.00136,0.0004,5.2e-05,0.00353,0.00214,0.0007,0.00069,0.00148,0.00721,0.00094,0.00111,0.00158,0.00164,0.00077,30S ribosomal protein S5 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsE PE=3 SV=1,0.00125,0.00081,0.00191,0.00095,0.00308,0.00133,0.65,1.53,3.23,1.4,0.31,0.32,0.18,0.19,-0.6214883767462701,1.6915341649192002,0.48542682717024166,0.6135316529179271,rpsE
E4PLX4,26,26,153.038,Elongation factor Tu OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=tuf PE=3 SV=1,62000000.0,87000000.0,130000000.0,45000000.0,190000000.0,81000000.0,340000000.0,83000000.0,330000000.0,120000000.0,120000000.0,580000000.0,290000000.0,30000000.0,120000000.0,17000000.0,61000000.0,35000000.0,130000000.0,58000000.0,140000000.0,43000000.0,160000000.0,68000000.0,60000000.0,69000000.0,77000000.0,0.07548,0.07728,0.11845,0.08034,0.07821,0.08761,0.08817,0.17867,0.12406,0.03351,0.03707,0.06414,0.06829,0.05188,0.05269,0.05813,0.11029,0.12377,Elongation factor Tu OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=tuf PE=3 SV=1,0.09041,0.08205,0.1303,0.04491,0.05762,0.0974,0.91,1.44,1.28,2.17,0.3,0.13,0.16,0.04,-0.13606154957602837,0.35614381022527536,1.1176950426697545,0.5260688116675876,tuf
E4PFU9,14,14,58.9977,Glyceraldehyde-3-phosphate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2255 PE=3 SV=1,4317519.0,3403293.0,7102129.0,3750265.0,7326060.0,4827415.0,2330610.0,5041709.0,20000000.0,18000000.0,2673730.0,8022536.0,11000000.0,2167007.0,2773050.0,1612997.0,4008626.0,2645237.0,1005133.0,4052163.0,583985.0,2711570.0,7809498.0,4243589.0,1622153.0,2747328.0,2346040.0,0.0053,0.00422,0.00463,0.00478,0.00476,0.00525,0.01335,0.00249,0.00454,0.00241,0.00344,0.0048,0.00479,0.00324,0.00328,0.00156,0.00438,0.00379,Glyceraldehyde-3-phosphate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2255 PE=3 SV=1,0.00472,0.00493,0.00679,0.00355,0.00377,0.00324,1.04,1.44,1.06,0.91,0.29,0.28,0.41,0.4,0.056583528366367514,0.08406426478847455,-0.13606154957602837,0.5260688116675876,HP15_2255
E4PII8,3,3,9.46423,Phosphoribosylformylglycinamidine cyclo-ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purM PE=3 SV=1,131734.0,27398.2,126216.0,13228.6,152299.0,297916.0,51509.0,77805.2,140776.0,465009.0,19508.2,66572.0,150448.0,3398.26,1867558.0,8904.4,9420.0,56019.9,105088.0,36760.4,62528.8,37866.0,24088.9,42153.6,45823.2,16167.1,176603.0,0.00016,7.5e-05,9.6e-05,0.0003,7.3e-05,3.7e-05,0.00034,2.1e-05,6.4e-05,3.8e-06,1.9e-05,0.0001,4.3e-05,4.5e-05,3.3e-05,4.4e-05,2.6e-05,0.00028,Phosphoribosylformylglycinamidine cyclo-ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purM PE=3 SV=1,0.00011,0.00014,0.00014,4.1e-05,4e-05,0.00012,1.22,1.29,0.98,2.85,0.39,0.39,0.49,0.22,0.28688114778816154,-0.029146345659516508,1.5109619192773793,0.36737106564852945,purM
E4PLY9,2,2,6.45799,50S ribosomal protein L4 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rplD PE=3 SV=1,708401.0,603223.0,1425392.0,299366.0,1545041.0,623433.0,1642201.0,957742.0,2497380.0,3633046.0,4252306.0,757566.0,1231450.0,380518.0,107265.0,348825.0,469639.0,578271.0,1266547.0,673327.0,498020.0,445157.0,2047467.0,582696.0,338412.0,1215152.0,1484004.0,0.00087,0.00085,0.00098,0.00062,0.0009,0.00066,0.00269,0.00024,0.00052,0.00042,0.00074,0.00105,0.0008,0.00053,0.00045,0.00033,0.00194,0.00239,50S ribosomal protein L4 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rplD PE=3 SV=1,0.0009,0.00073,0.00115,0.00074,0.00059,0.00155,0.81,1.28,0.8,2.1,0.08,0.38,0.26,0.14,-0.3040061868900999,-0.3219280948873623,1.070389327891398,0.35614381022527536,rplD
E4PMV4,2,2,5.0964,Arginine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=argS PE=3 SV=1,1488.68,5805.32,3263.84,2383.99,8920.39,3699.78,43756.1,1989.58,302346.0,7242.79,818.019,16113.3,2237.87,1199.34,7629.37,794.221,31413.1,0.0,80832.5,5091.24,24907.9,2297.97,63534.7,1894.48,10517.3,3285.44,142353.0,1.8e-06,1.9e-06,5.6e-06,3.7e-06,1.9e-06,8e-05,5.4e-06,5e-06,9.5e-07,1.3e-06,1.7e-06,0.0,6e-06,2.7e-06,1.5e-06,1e-05,5.2e-06,0.00023,Arginine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=argS PE=3 SV=1,3.1e-06,2.9e-05,3.8e-06,1e-06,3.4e-06,8.2e-05,9.09,1.2,3.37,80.88,0.19,0.38,0.09,0.17,3.1842802944193824,1.752748591407134,6.3377110921282895,0.2630344058337938,argS
E4PQC6,4,4,13.4306,Bifunctional purine biosynthesis protein PurH OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purH PE=3 SV=1,564221.0,1178913.0,2318028.0,865105.0,2914276.0,587303.0,505620.0,2193560.0,1063213.0,3171254.0,648680.0,5093974.0,1780858.0,481255.0,1539057.0,392649.0,368807.0,573848.0,1576400.0,771030.0,793372.0,832540.0,236375.0,1264121.0,477703.0,415363.0,1062421.0,0.00069,0.00138,0.00184,0.00058,0.00207,0.00028,0.00235,0.00158,0.00075,0.00054,0.00084,0.00104,0.00091,0.001,0.00098,0.00046,0.00066,0.00171,Bifunctional purine biosynthesis protein PurH OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=purH PE=3 SV=1,0.0013,0.00098,0.00156,0.0008,0.00096,0.00095,0.75,1.2,1.19,1.18,0.32,0.34,0.18,0.38,-0.4150374992788438,0.25096157353321874,0.23878685958711648,0.2630344058337938,purH
E4PF80,8,8,36.0852,"Glutamate/glutamine/aspartate/asparagine ABC transporter, periplasmic substrate-binding protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2196 PE=4 SV=1",5443487.0,6234841.0,1496457.0,787529.0,2265760.0,8831730.0,38000000.0,883474.0,2727409.0,4554553.0,1386654.0,4641364.0,13000000.0,1026622.0,2651491.0,492377.0,1116973.0,602490.0,3826462.0,1528517.0,3643524.0,1552398.0,2827542.0,1586308.0,1518971.0,771487.0,1404685.0,0.00668,0.00089,0.00143,0.00875,0.00083,0.00072,0.00337,0.00144,0.00528,0.00114,0.00105,0.00109,0.00181,0.00186,0.00123,0.00146,0.00123,0.00227,"Glutamate/glutamine/aspartate/asparagine ABC transporter, periplasmic substrate-binding protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2196 PE=4 SV=1",0.003,0.00343,0.00337,0.0011,0.00163,0.00165,1.14,1.12,1.49,1.51,0.45,0.44,0.03,0.08,0.18903382439001687,0.5753123306874368,0.5945485495503542,0.16349873228287956,HP15_2196
E4PNH9,14,14,55.4039,Ketol-acid reductoisomerase (NADP(+)) OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ilvC PE=3 SV=1,5088791.0,2861310.0,12000000.0,5407800.0,34000000.0,7988931.0,25000000.0,8864032.0,38000000.0,17000000.0,14000000.0,53000000.0,23000000.0,4652569.0,16000000.0,2028441.0,5514674.0,3516211.0,16000000.0,7494267.0,11000000.0,5618016.0,14000000.0,7341272.0,33000000.0,6835997.0,3791361.0,0.00624,0.00734,0.02139,0.00791,0.00836,0.01007,0.0126,0.0165,0.00957,0.00518,0.00433,0.00637,0.00885,0.00672,0.00567,0.03173,0.01091,0.00612,Ketol-acid reductoisomerase (NADP(+)) OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ilvC PE=3 SV=1,0.01166,0.00878,0.01289,0.00529,0.00708,0.01625,0.75,1.11,1.34,3.07,0.3,0.41,0.09,0.12,-0.4150374992788438,0.4222330006830478,1.6182386555954547,0.15055967657538138,ilvC
E4PM07,2,2,6.91988,50S ribosomal protein L15 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rplO PE=3 SV=1,294881.0,405353.0,387303.0,51539.4,1197806.0,471647.0,1969123.0,273030.0,2360451.0,48580.4,671717.0,2256260.0,1782423.0,43869.8,34113.0,18386.5,355600.0,105406.0,559192.0,431944.0,620102.0,210895.0,1570569.0,143605.0,41269.7,566823.0,326336.0,0.00036,0.00023,0.00076,0.00047,0.00026,0.00062,3.6e-05,0.0007,0.00075,4.9e-05,3.9e-05,0.00019,0.00051,0.00025,0.00011,4e-05,0.0009,0.00053,50S ribosomal protein L15 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rplO PE=3 SV=1,0.00045,0.00045,0.0005,9.3e-05,0.00029,0.00049,1.0,1.1,3.13,5.27,0.5,0.44,0.1,0.1,0.0,1.6461626571578936,2.3978029618624896,0.13750352374993502,rplO
E4PL72,4,4,21.031,Citrate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1516 PE=3 SV=1,433433.0,532920.0,2071777.0,506773.0,1353153.0,615121.0,3798463.0,791938.0,1996842.0,1278502.0,191336.0,2190803.0,2761094.0,233516.0,874552.0,283864.0,1113805.0,680164.0,2822950.0,514057.0,1227014.0,935237.0,1128745.0,909960.0,669676.0,146315.0,901420.0,0.00053,0.00123,0.00086,0.00061,0.00075,0.00053,0.00095,0.00068,0.00117,0.00026,0.00061,0.00123,0.00061,0.00112,0.0007,0.00064,0.00023,0.00145,Citrate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1516 PE=3 SV=1,0.00087,0.00063,0.00093,0.0007,0.00081,0.00078,0.72,1.07,1.16,1.11,0.16,0.41,0.38,0.44,-0.4739311883324124,0.21412480535284734,0.15055967657538138,0.09761079662642233,HP15_1516
E4PLZ4,3,3,7.69715,30S ribosomal protein S3 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsC PE=3 SV=1,284.462,94954.9,74462.3,48917.9,130853.0,10065.8,946905.0,62762.4,2696.29,140309.0,2100.84,58341.0,30546.5,37617.2,151336.0,28131.6,48581.7,62830.6,79352.7,71157.2,32757.1,55994.7,154622.0,59058.2,135641.0,19019.8,172151.0,3.5e-07,4.4e-05,8.3e-05,1e-05,5.9e-05,7.1e-07,0.0001,1.8e-05,1.3e-05,4.2e-05,6e-05,0.00011,8.4e-05,6.7e-05,4.6e-05,0.00013,3e-05,0.00028,30S ribosomal protein S3 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpsC PE=3 SV=1,4.2e-05,2.3e-05,4.5e-05,7.2e-05,6.6e-05,0.00015,0.55,1.06,0.91,2.03,0.28,0.48,0.4,0.19,-0.862496476250065,-0.13606154957602837,1.0214797274104515,0.08406426478847455,rpsC
