gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS04980,-1.2950477836599,1318.7649035312656,0.0249304252462074,0.0679612544101236,RNA,LATEvsC1_rna
ACZ81_RS04985,-1.4697735180810811,6602.71337889772,2.3810583895660918e-11,9.093375373485741e-10,RNA,LATEvsC1_rna
ACZ81_RS04990,-0.8168373092878546,1045.6823957143747,3.9734622215179997e-13,2.2129977094843296e-11,RNA,LATEvsC1_rna
ACZ81_RS04995,-1.0418165334776563,780.7210984656517,0.0913561206573065,0.1833523742921918,RNA,LATEvsC1_rna
ACZ81_RS05000,-2.1903372632780296,792.7978919813742,4.256634369792784e-06,4.74862666040821e-05,RNA,LATEvsC1_rna
ACZ81_RS05005,-2.152208146818833,801.0475850781803,7.768659404801398e-08,1.39072875952025e-06,RNA,LATEvsC1_rna
ACZ81_RS05010,-2.314402547123504,1769.1438548475503,3.9261799136044605e-11,1.4577760605142486e-09,RNA,LATEvsC1_rna
ACZ81_RS05015,-1.068317435745265,2139.279538489244,0.109307675143399,0.2108339477272872,RNA,LATEvsC1_rna
ACZ81_RS05020,-2.6009697959666918,1455.2405017739595,3.992297380894149e-08,7.587257107765658e-07,RNA,LATEvsC1_rna
ACZ81_RS05025,-2.563038595088784,1009.7427928188944,3.495627282662649e-07,5.540500159477163e-06,RNA,LATEvsC1_rna
ACZ81_RS05030,-2.1686100929488865,800.9871265308259,8.855181483052084e-09,1.859124489373762e-07,RNA,LATEvsC1_rna
ACZ81_RS05035,-1.4318755372794822,464.34107106182455,0.00026236839080865407,0.0015797255963103,RNA,LATEvsC1_rna
ACZ81_RS05040,-1.1634808290701035,939.4140524562148,2.6601806091424355e-05,0.0002297028387336922,RNA,LATEvsC1_rna
ACZ81_RS05045,-1.677316618810268,1430.2805853208504,2.192507677748919e-12,1.0854266404658227e-10,RNA,LATEvsC1_rna
ACZ81_RS05050,-0.6547083450488896,199.48847062582809,0.0123583356408106,0.0387163483747271,RNA,LATEvsC1_rna
ACZ81_RS05055,-4.990078619049176,23104.377353350592,7.674638750411893e-18,7.891102920295304e-16,RNA,LATEvsC1_rna
ACZ81_RS05060,-4.294835112060642,8940.470397044484,3.31257691071898e-11,1.2531540954701044e-09,RNA,LATEvsC1_rna
ACZ81_RS05065,-4.0385003370351855,14679.790511558906,1.643296657339745e-36,5.9905632690294355e-34,RNA,LATEvsC1_rna
ACZ81_RS05070,-2.9310071330921867,5860.032324702225,3.0071623654522683e-27,6.6992894919242195e-25,RNA,LATEvsC1_rna
ACZ81_RS05075,-3.8025735359426553,20640.18763851472,2.0035120618765007e-41,1.004260421015596e-38,RNA,LATEvsC1_rna
ACZ81_RS05080,-3.318795400762756,1810.4259211089,2.5822162455090858e-45,1.4792410206416334e-42,RNA,LATEvsC1_rna
ACZ81_RS05085,-3.711641826364065,465.1714879792165,1.041896723753341e-33,3.481671551875748e-31,RNA,LATEvsC1_rna
ACZ81_RS05090,-2.3334478411307904,1908.7724078834997,1.233144707517348e-13,7.726422308038383e-12,RNA,LATEvsC1_rna
ACZ81_RS05095,-2.745726835732644,984.4988351597956,1.417394289108634e-18,1.6716914998016534e-16,RNA,LATEvsC1_rna
ACZ81_RS05100,-1.99852198839174,267.7886707930718,7.86976008081343e-06,8.112529029321814e-05,RNA,LATEvsC1_rna
ACZ81_RS05105,-0.6068396513800274,259.5154571309346,0.047708938602097,0.1112449473560729,RNA,LATEvsC1_rna
ACZ81_RS05110,-0.6532530840139248,313.34870748855366,0.0171134118617919,0.0502745652496597,RNA,LATEvsC1_rna
ACZ81_RS05115,-2.6472807530343427,2171.826009654605,3.18012486691284e-10,9.962734934625381e-09,RNA,LATEvsC1_rna
ACZ81_RS05120,-2.096103918655227,160.70219783056513,7.408059816293884e-07,1.0571644079479886e-05,RNA,LATEvsC1_rna
ACZ81_RS05125,-1.393801978097092,966.499676097268,0.0018270619448839,0.0081315409533681,RNA,LATEvsC1_rna
ACZ81_RS05130,-0.7213266334358769,332.3983695530917,0.0561405400124307,0.1258376553660408,RNA,LATEvsC1_rna
ACZ81_RS05135,-1.202381315691045,1369.0506406393,9.322762764899389e-09,1.947097848294091e-07,RNA,LATEvsC1_rna
ACZ81_RS05140,-1.4077582405729605,10802.760829700666,0.00019226803443224327,0.0012257469285743,RNA,LATEvsC1_rna
ACZ81_RS05145,-0.1083586526469286,3023.2073438695065,0.5623108362780727,0.689140114142748,RNA,LATEvsC1_rna
ACZ81_RS05150,-0.945491077089885,1918.2118620533415,0.1017966066571224,0.1998063596157909,RNA,LATEvsC1_rna
ACZ81_RS05155,-1.7235125245493874,1605.4794549662363,3.262938934463291e-05,0.000272024638819081,RNA,LATEvsC1_rna
ACZ81_RS05160,0.3400497675492062,873.449974116403,0.6483758602606029,0.7600079507877865,RNA,LATEvsC1_rna
ACZ81_RS05165,-0.8644486525056465,1198.9817327545557,0.1051936965616794,0.2047702539865702,RNA,LATEvsC1_rna
ACZ81_RS05170,-0.8042526415651967,1100.502746529604,0.0111522509715948,0.0356907632849923,RNA,LATEvsC1_rna
ACZ81_RS05175,-0.5094378269980944,306.12967009719347,0.1449133546867151,0.2611696864241473,RNA,LATEvsC1_rna
ACZ81_RS05180,-0.2192807119166602,507.4805154522272,0.383458730352806,0.527686209431605,RNA,LATEvsC1_rna
ACZ81_RS05185,-0.0454076190256517,65.15577694610623,0.8967135458057691,0.93689977037028,RNA,LATEvsC1_rna
ACZ81_RS05190,-1.8286946863017977,939.0194354285534,1.184512156905735e-09,3.2985373258277766e-08,RNA,LATEvsC1_rna
ACZ81_RS05195,-0.6000495209367802,831.1440031584348,0.1299178697829088,0.2403395206814338,RNA,LATEvsC1_rna
ACZ81_RS05200,-0.9432664194378586,1122.3741953285623,0.0017710805640999,0.0079175396455304,RNA,LATEvsC1_rna
ACZ81_RS05205,-0.1430202987756327,490.6057290412296,0.7444213605973768,0.827593472690735,RNA,LATEvsC1_rna
