gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS07335,0.2340319808932837,130.82755059004214,0.411017689417427,0.5448434669893318,RNA,LATEvsP1_rna,PMM1367,tier1:gene_id
TX50_RS07340,0.3933921508717939,435.47568177912086,0.2384639167747758,0.366425003563237,RNA,LATEvsP1_rna,PMM1368,tier1:gene_id
TX50_RS07345,-0.9402913546092528,212.040447462013,0.0010583321238676,0.0053701632768777,RNA,LATEvsP1_rna,PMM1369,tier1:gene_id
TX50_RS07350,0.5135228756801395,91.45597112343802,0.085140645844017,0.1711150956190418,RNA,LATEvsP1_rna,PMM1370,tier1:gene_id
TX50_RS07355,0.0435383456754651,30.570197690731128,0.9346631622192592,0.9595091131199204,RNA,LATEvsP1_rna,PMM1978,tier1:gene_id
TX50_RS07360,-1.1572376673069291,71.80901836707504,6.301323284541561e-05,0.0004995083307531,RNA,LATEvsP1_rna,PMM1371,tier1:gene_id
TX50_RS07365,1.014651985776237,32.91781559885212,0.0212406015048804,0.0587296272148416,RNA,LATEvsP1_rna,PMM1372,tier1:gene_id
TX50_RS07370,-1.882271943722014,7.237592976946039,0.0155008542658745,0.0468577378544521,RNA,LATEvsP1_rna,PMM1982,tier1:gene_id
TX50_RS07375,3.649183250173643,770.278629781126,2.946402789024108e-13,2.3660895440554464e-11,RNA,LATEvsP1_rna,PMM1983,tier1:gene_id
TX50_RS07380,-1.0860355395923718,374.3856002399466,0.0001139465879039,0.0008189079683215,RNA,LATEvsP1_rna,PMM1373,tier1:gene_id
TX50_RS07385,-1.1492712968052154,96.5732294009568,0.000518553428801,0.0029571373117985,RNA,LATEvsP1_rna,PMM1374,tier1:gene_id
TX50_RS07390,-2.1034806304848925,44.30171690271096,3.0410580894543352e-06,3.9835704193064944e-05,RNA,LATEvsP1_rna,PMM1375,tier1:gene_id
TX50_RS07395,0.4904802859878081,86.96456386284821,0.2150343660418875,0.341210029277806,RNA,LATEvsP1_rna,PMM1376,tier1:gene_id
TX50_RS07400,-0.3911114817850888,472.95247923470265,0.0230674247785711,0.0624291574345279,RNA,LATEvsP1_rna,PMM1377,tier1:gene_id
TX50_RS07405,1.340529932482901,302.9413886694921,0.0003632722665608,0.0022144022321381,RNA,LATEvsP1_rna,PMM1378,tier1:gene_id
TX50_RS07410,-0.0831572088844838,56.61502435331276,0.8866894127212623,0.926833811712604,RNA,LATEvsP1_rna,PMM1989,tier1:gene_id
TX50_RS07415,-2.705319191043561,318.06355448963865,3.4818767838383455e-08,8.931981138540867e-07,RNA,LATEvsP1_rna,PMM1379,tier1:gene_id
TX50_RS07420,-1.8136209592314327,178.18521289469857,1.0230184859725982e-06,1.6069736871902375e-05,RNA,LATEvsP1_rna,PMM1380,tier1:gene_id
TX50_RS07425,-0.4438286173769958,51.14743222303493,0.1429487017786223,0.249741264425619,RNA,LATEvsP1_rna,PMM1381,tier1:gene_id
TX50_RS07430,-0.7044499287315346,711.666908536351,0.0172516241605594,0.0504972263463601,RNA,LATEvsP1_rna,PMM1382,tier1:gene_id
TX50_RS07440,0.0072780367388016,810.8102781983114,0.979488082549844,0.9896687573684694,RNA,LATEvsP1_rna,PMM1383,tier1:gene_id
TX50_RS07445,3.5744071678474225,3785.2270224620015,2.779348015601671e-10,1.213593079225002e-08,RNA,LATEvsP1_rna,PMM1384,tier1:gene_id
TX50_RS07450,3.677323402789228,59641.96291463119,2.8253655878004913e-10,1.213593079225002e-08,RNA,LATEvsP1_rna,PMM1385,tier1:gene_id
TX50_RS07455,-0.3228376252527145,581.262364502673,0.1461510879007556,0.2546613767478261,RNA,LATEvsP1_rna,PMM1386,tier1:gene_id
TX50_RS07460,1.8239131877290369,29.496204533745463,2.332079109767341e-05,0.0002197627610071,RNA,LATEvsP1_rna,PMM1387,tier1:gene_id
TX50_RS07465,0.6806383412729657,50.05972042350525,0.0150243805496251,0.0459437597270823,RNA,LATEvsP1_rna,PMM1388,tier1:gene_id
TX50_RS07470,-0.4261829473516952,67.78319887297597,0.0965179209073525,0.1851179646063137,RNA,LATEvsP1_rna,PMM1389,tier1:gene_id
TX50_RS07475,4.432290541510893,197.63808410189256,6.279274846423201e-07,1.0738722816058936e-05,RNA,LATEvsP1_rna,PMM1390,tier1:gene_id
TX50_RS07480,1.9658983207132463,232.41463940987512,0.0010655154939579,0.0053918003214805,RNA,LATEvsP1_rna,PMM1391,tier1:gene_id
TX50_RS07485,1.137867516577368,76.56534332434191,0.0004719101093188,0.0027582847212403,RNA,LATEvsP1_rna,PMM1392,tier1:gene_id
TX50_RS07490,0.2106568570193794,41.30157735036591,0.7067909950202071,0.7906983451255739,RNA,LATEvsP1_rna,PMM1393,tier1:gene_id
TX50_RS07495,0.467734254303727,35.88625027094308,0.1804851659267538,0.3011346896718285,RNA,LATEvsP1_rna,PMM1394,tier1:gene_id
TX50_RS07500,1.026060991929291,126.61485067743902,0.0067342047848543,0.0240568100568729,RNA,LATEvsP1_rna,PMM1395,tier1:gene_id
TX50_RS07530,3.2228641871371733,9262.766354290932,1.3996427501208227e-09,5.385708665569082e-08,RNA,LATEvsP1_rna,PMM1400,tier1:gene_id
TX50_RS07535,0.7707997363434277,259.95607448735734,0.0137238363276507,0.0431821562132384,RNA,LATEvsP1_rna,PMM1401,tier1:gene_id
TX50_RS07540,-1.1574014363818363,75.6531367768881,0.0273300008606472,0.0707973514580863,RNA,LATEvsP1_rna,PMM1402,tier1:gene_id
TX50_RS07545,-1.21574806248682,29.787856164594245,0.0150992437427859,0.0459916626538047,RNA,LATEvsP1_rna,PMM2008,tier1:gene_id
TX50_RS07550,2.86931934093695,62.68523605845344,6.735812879534529e-06,7.924233368471512e-05,RNA,LATEvsP1_rna,PMM1403,tier1:gene_id
TX50_RS07555,5.952440254662929,57105.46236806359,2.9799461669580964e-14,2.6209336049388586e-12,RNA,LATEvsP1_rna,PMM1404,tier1:gene_id
TX50_RS07560,-0.3744169657149321,547.0859528755129,0.1215408597918545,0.2203002630378364,RNA,LATEvsP1_rna,PMM1405,tier1:gene_id
