baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene,resolved_locus_tag,resolution_method
39.5038208,-0.593141511,0.507596554,-1.168529429,0.242593276,0.266553105,MIT0604_01311,EW14_1311,tier1:gene
12.87575703,1.40495685,0.553316605,2.53915541,0.011112045,0.013702624,MIT0604_01312,EW14_1312,tier1:gene
319.0197305,1.08586695,0.13706693,7.922165806,2.33e-15,5.13e-15,MIT0604_01313,EW14_1313,tier1:gene
503.4683284,-1.197812947,0.138341219,-8.658395176,4.78e-18,1.13e-17,MIT0604_01314,EW14_1314,tier1:gene
283.626151,-5.431409999,0.415251734,-13.07980088,4.3e-39,1.71e-38,MIT0604_01315,EW14_1315,tier1:gene
129.0794458,-0.934624308,0.251408434,-3.717553509,0.000201,0.00028,MIT0604_01316,EW14_1316,tier1:gene
164.3295259,-0.742843315,0.17789602,-4.175716326,2.97e-05,4.38e-05,MIT0604_01317,EW14_1317,tier1:gene
86.10320673,-1.153691979,0.281731227,-4.09500924,4.22e-05,6.15e-05,MIT0604_01318,EW14_1318,tier1:gene
236.6145454,-2.855616469,0.266008149,-10.73507139,6.970000000000001e-27,2.0600000000000002e-26,MIT0604_01319,EW14_1319,tier1:gene
133.6193435,-2.338174613,0.41469157,-5.638346138,1.72e-08,2.96e-08,MIT0604_01320,EW14_1320,tier1:gene
21.02575725,-0.847871679,0.482301427,-1.757970496,0.07875253,0.091231708,MIT0604_01321,EW14_1321,tier1:gene
56.52836513,-0.599312451,0.386276579,-1.551511231,0.120779218,0.137200366,MIT0604_01322,EW14_1322,tier1:gene
32.3633196,-1.346910199,0.374174529,-3.599684356,0.000319,0.000438,MIT0604_01323,EW14_1323,tier1:gene
1.320116044,-0.177071305,1.838713429,-0.096301742,0.923280928,0.928725336,MIT0604_01324,EW14_1324,tier1:gene
36.28250175,-2.479528785,0.415294478,-5.970531557,2.36e-09,4.24e-09,MIT0604_01325,EW14_1325,tier1:gene
211.9953528,-0.959772323,0.147908662,-6.488952782,8.64e-11,1.64e-10,MIT0604_01326,EW14_1326,tier1:gene
184.9161326,-1.991946882,0.192164714,-10.36583065,3.55e-25,1.0199999999999999e-24,MIT0604_01327,EW14_1327,tier1:gene
484.3082758,-3.002336058,0.156515223,-19.18239004,5.1899999999999996e-82,3.8e-81,MIT0604_01328,EW14_1328,tier1:gene
1245.794034,-1.083515367,0.13246662,-8.179535119,2.85e-16,6.41e-16,MIT0604_01329,EW14_1329,tier1:gene
157.3085247,-0.230697588,0.233661504,-0.987315343,0.323488072,0.348883078,MIT0604_01330,EW14_1330,tier1:gene
108.5417711,-0.504192027,0.244790085,-2.059691373,0.039428055,0.046896704,MIT0604_01331,EW14_1331,tier1:gene
63.68894992,0.786913746,0.287519621,2.736904501,0.006202029,0.007793465,MIT0604_01332,EW14_1332,tier1:gene
722.071347,0.339244274,0.105136605,3.22669992,0.001252267,0.001651669,MIT0604_01333,EW14_1333,tier1:gene
172.5847333,1.829110083,0.178054377,10.27276115,9.35e-25,2.64e-24,MIT0604_01334,EW14_1334,tier1:gene
460.9697918,1.207223617,0.138633025,8.708052189,3.09e-18,7.4e-18,MIT0604_01335,EW14_1335,tier1:gene
21.80384463,-1.126664387,0.456693104,-2.467005473,0.013624827,0.016700612,MIT0604_01336,EW14_1336,tier1:gene
2021.239375,-0.665491539,0.221400773,-3.005823012,0.002648631,0.00341205,MIT0604_01337,EW14_1337,tier1:gene
3172.645044,-0.708097524,0.169621418,-4.174576138,2.99e-05,4.4e-05,MIT0604_01338,EW14_1338,tier1:gene
260.6055543,-2.484383638,0.216173588,-11.49254013,1.4399999999999998e-30,4.66e-30,MIT0604_01339,EW14_1339,tier1:gene
137.0259614,-1.084256309,0.235034486,-4.613179645,3.97e-06,6.13e-06,MIT0604_01340,EW14_1340,tier1:gene
114.0903424,-1.499699296,0.22654104,-6.619989445,3.59e-11,6.96e-11,MIT0604_01341,EW14_1341,tier1:gene
129.6596376,-1.951094454,0.250417079,-7.791379348,6.63e-15,1.44e-14,MIT0604_01342,EW14_1342,tier1:gene
55.39710314,2.058882587,0.351246888,5.861639366,4.58e-09,8.1e-09,MIT0604_01343,EW14_1343,tier1:gene
208.6933468,-3.359042218,0.252109703,-13.32373241,1.6799999999999999e-40,6.9e-40,MIT0604_01344,EW14_1344,tier1:gene
384.5638443,-4.018764096,0.236965049,-16.95931154,1.64e-64,9.75e-64,MIT0604_01345,EW14_1345,tier1:gene
171.8630203,-1.432800846,0.255543082,-5.606885677,2.06e-08,3.54e-08,MIT0604_01346,EW14_1346,tier1:gene
106.7964027,-0.0384264,0.199518233,-0.192595932,0.847275431,0.861158296,MIT0604_01347,EW14_1347,tier1:gene
129.1942905,0.787220229,0.177634825,4.431677346,9.35e-06,1.42e-05,MIT0604_01348,EW14_1348,tier1:gene
940.4532478,1.554342018,0.241611898,6.43321802,1.25e-10,2.36e-10,MIT0604_01349,EW14_1349,tier1:gene
376.3003422,0.181760659,0.268774216,0.676257799,0.498876982,0.52557961,MIT0604_01350,EW14_1350,tier1:gene
425.0737082,0.337034388,0.128995468,2.612761458,0.008981396,0.011183041,MIT0604_01351,EW14_1351,tier1:gene
9870.408634,2.305407168,0.123231769,18.70789641,4.27e-78,2.99e-77,MIT0604_01352,EW14_1352,tier1:gene
235.0291039,3.002823723,0.434683054,6.908076346,4.91e-12,9.84e-12,MIT0604_01353,EW14_1353,tier1:gene
617.7135477,2.615342192,0.288718132,9.058461877,1.32e-19,3.27e-19,MIT0604_01354,EW14_1354,tier1:gene
274.4957848,1.840281332,0.593325249,3.101640013,0.001924518,0.002504443,MIT0604_01355,EW14_1355,tier1:gene
272.2365754,-0.857638298,0.18858403,-4.547777976,5.42e-06,8.33e-06,MIT0604_01356,EW14_1356,tier1:gene
49.0422226,-1.165301505,0.302402672,-3.85347622,0.000116,0.000165,MIT0604_01357,EW14_1357,tier1:gene
96.08894067,-0.300520931,0.358598118,-0.838043806,0.402006101,0.428151139,MIT0604_01358,EW14_1358,tier1:gene
1900.747871,0.662139116,0.098138511,6.746985545,1.51e-11,2.97e-11,MIT0604_01359,EW14_1359,tier1:gene
107.9745267,0.342828862,0.376592703,0.91034388,0.362641184,0.388449243,MIT0604_01360,EW14_1360,tier1:gene
78.66006533,-0.388618817,0.524084871,-0.741518862,0.458378899,0.485161121,MIT0604_01361,EW14_1361,tier1:gene
130.7025951,-1.098172501,0.405893412,-2.705568676,0.006818755,0.008547453,MIT0604_01362,EW14_1362,tier1:gene
160.8394269,-0.601269497,0.222598034,-2.701144691,0.006910127,0.008656689,MIT0604_01363,EW14_1363,tier1:gene
148.0469169,-0.945709876,0.190223991,-4.971559432,6.64e-07,1.06e-06,MIT0604_01364,EW14_1364,tier1:gene
5418.01012,-2.34639783,0.13758948,-17.0536136,3.2900000000000003e-65,1.9600000000000002e-64,MIT0604_01365,EW14_1365,tier1:gene
1757.272766,-1.489186919,0.122431159,-12.16346342,4.87e-34,1.74e-33,MIT0604_01366,EW14_1366,tier1:gene
374.7359179,-0.449636267,0.137929073,-3.259909308,0.001114478,0.001474685,MIT0604_01367,EW14_1367,tier1:gene
228.1636696,-3.821174874,0.246314413,-15.51340352,2.82e-54,1.46e-53,MIT0604_01368,EW14_1368,tier1:gene
359.2443621,-4.807636159,0.251937841,-19.08262826,3.52e-81,2.5600000000000003e-80,MIT0604_01369,EW14_1369,tier1:gene
261.2847247,1.905965615,0.161025793,11.83639947,2.5300000000000003e-32,8.690000000000001e-32,MIT0604_01370,EW14_1370,tier1:gene
258.1314887,3.330234829,0.164159685,20.28655716,1.69e-91,1.4099999999999999e-90,MIT0604_01371,EW14_1371,tier1:gene
208.8160431,3.724479416,0.23140391,16.09514471,2.7600000000000003e-58,1.53e-57,MIT0604_01372,EW14_1372,tier1:gene
55.9019164,-1.773615547,0.310972276,-5.70345232,1.17e-08,2.03e-08,MIT0604_01373,EW14_1373,tier1:gene
14379.53798,5.390398934,0.23120748,23.31412003,3.19e-120,3.79e-119,MIT0604_01374,EW14_1374,tier1:gene
25560.03459,5.437243324,0.144332596,37.67162414,0.0,0.0,MIT0604_01375,EW14_1375,tier1:gene
18777.50606,5.714440871,0.142095377,40.21552973,0.0,0.0,MIT0604_01376,EW14_1376,tier1:gene
19518.79865,5.495866857,0.135298036,40.62044817,0.0,0.0,MIT0604_01377,EW14_1377,tier1:gene
61.03561964,0.100403604,0.36975215,0.271542989,0.785973441,0.802437723,MIT0604_01378,EW14_1378,tier1:gene
35.48249375,3.105420025,0.487391747,6.371507195,1.87e-10,3.51e-10,MIT0604_01379,EW14_1379,tier1:gene
84.5221482,1.725068952,0.340010665,5.073573068,3.9e-07,6.31e-07,MIT0604_01380,EW14_1380,tier1:gene
479.4676558,-1.504722311,0.159678608,-9.423443297,4.3700000000000005e-21,1.12e-20,MIT0604_01381,EW14_1381,tier1:gene
831.5505693,-2.307459116,0.158271835,-14.57908866,3.82e-48,1.8100000000000002e-47,MIT0604_01382,EW14_1382,tier1:gene
1253.244236,-0.75338469,0.091362391,-8.246114016,1.64e-16,3.7e-16,MIT0604_01383,EW14_1383,tier1:gene
725.2514081,1.244645752,0.108437089,11.47804468,1.6999999999999998e-30,5.5e-30,MIT0604_01384,EW14_1384,tier1:gene
1125.944109,0.929682458,0.141824317,6.555169644,5.56e-11,1.07e-10,MIT0604_01385,EW14_1385,tier1:gene
596.4700724,0.638418437,0.101442177,6.293422059,3.11e-10,5.77e-10,MIT0604_01386,EW14_1386,tier1:gene
1484.212772,-0.866150584,0.09431264,-9.183822932,4.16e-20,1.04e-19,MIT0604_01387,EW14_1387,tier1:gene
335.9413775,-0.777783046,0.138104586,-5.631840814,1.78e-08,3.07e-08,MIT0604_01388,EW14_1388,tier1:gene
826.2985857,-0.201358693,0.094482618,-2.131171816,0.03307499,0.039547024,MIT0604_01389,EW14_1389,tier1:gene
5870.624532,-0.578782438,0.105716206,-5.474869564,4.38e-08,7.37e-08,MIT0604_01390,EW14_1390,tier1:gene
1663.243682,-0.79210184,0.082776067,-9.569213227,1.08e-21,2.8000000000000004e-21,MIT0604_01391,EW14_1391,tier1:gene
2245.811783,-0.671341358,0.101572659,-6.609469196,3.86e-11,7.46e-11,MIT0604_01392,EW14_1392,tier1:gene
6402.259044,-4.645153385,0.129240246,-35.94200346,6.7500000000000005e-283,3.29e-281,MIT0604_01393,EW14_1393,tier1:gene
1478.693766,-4.853212499,0.140536496,-34.53346749,2.52e-261,1.1200000000000001e-259,MIT0604_01394,EW14_1394,tier1:gene
3713.824255,0.286625981,0.144380234,1.985216214,0.047120421,0.055593949,MIT0604_01395,EW14_1395,tier1:gene
5660.171512,1.599975427,0.084112639,19.02181943,1.13e-80,8.110000000000001e-80,MIT0604_01396,EW14_1396,tier1:gene
5172.894465,2.790126412,0.447527044,6.234542586,4.53e-10,8.37e-10,MIT0604_01397,EW14_1397,tier1:gene
3848.734372,-2.710514213,0.088448475,-30.64512108,3.07e-206,8.609999999999999e-205,MIT0604_01398,,unresolved
427.9969458,-4.805255007,0.246444525,-19.49832326,1.13e-84,8.66e-84,MIT0604_01399,EW14_1399,tier1:gene
767.4245672,2.443095605,0.097331876,25.10067304,4.89e-139,7.529999999999999e-138,MIT0604_01400,EW14_1400,tier1:gene
1795.907552,0.367381899,0.194792741,1.886014316,0.059293025,0.06951479,MIT0604_01401,EW14_1401,tier1:gene
273.6640435,-0.126952848,0.15247673,-0.832604737,0.405067687,0.430963386,MIT0604_01402,EW14_1402,tier1:gene
945.1918459,-0.974210516,0.084121773,-11.58095556,5.15e-31,1.6999999999999998e-30,MIT0604_01403,EW14_1403,tier1:gene
113200.8563,-2.358160232,0.155578704,-15.15734592,6.78e-52,3.37e-51,MIT0604_01404,EW14_1404,tier1:gene
180183.1865,-1.758968144,0.134119525,-13.11492975,2.7e-39,1.09e-38,MIT0604_01405,EW14_1405,tier1:gene
493.0673803,2.711167673,0.177017509,15.3158164,5.9999999999999995e-53,3.0299999999999997e-52,MIT0604_01406,EW14_1406,tier1:gene
755.4126164,1.133267573,0.097447404,11.6295307,2.92e-31,9.65e-31,MIT0604_01407,EW14_1407,tier1:gene
82.06795398,0.017318082,0.214997097,0.080550307,0.935799587,0.940393596,MIT0604_01408,EW14_1408,tier1:gene
9695.678592,4.775909292,0.150117412,31.81449265,4.0800000000000004e-222,1.37e-220,MIT0604_01409,EW14_1409,tier1:gene
8900.096234,-0.191032376,0.16213299,-1.178244948,0.238698968,0.262415031,MIT0604_01410,EW14_1410,tier1:gene
44.89786475,-0.75583078,0.404977238,-1.866353731,0.061991892,0.072512802,MIT0604_01411,EW14_1411,tier1:gene
272.2141025,-0.822631978,0.143051012,-5.750619766,8.89e-09,1.55e-08,MIT0604_01412,EW14_1412,tier1:gene
298.6662584,-0.630577175,0.146289833,-4.310464799,1.63e-05,2.44e-05,MIT0604_01413,EW14_1413,tier1:gene
300.8813151,0.674797276,0.199590046,3.38091648,0.000722,0.000965,MIT0604_01414,EW14_1414,tier1:gene
385.917837,-0.161532217,0.126732166,-1.27459525,0.20245254,0.224496397,MIT0604_01415,EW14_1415,tier1:gene
257.5064019,0.765906221,0.168080287,4.556787927,5.19e-06,7.99e-06,MIT0604_01416,EW14_1416,tier1:gene
261.7644003,1.989684699,0.173357145,11.47737351,1.71e-30,5.53e-30,MIT0604_01417,EW14_1417,tier1:gene
345.2437567,1.366550281,0.17962374,7.60784895,2.79e-14,5.98e-14,MIT0604_01418,EW14_1418,tier1:gene
1890.632887,-0.313107098,0.075702175,-4.136038331,3.53e-05,5.18e-05,MIT0604_01419,EW14_1419,tier1:gene
926.714393,0.361626906,0.089350535,4.047283043,5.18e-05,7.51e-05,MIT0604_01420,EW14_1420,tier1:gene
112.8052254,0.965378134,0.252249865,3.827070968,0.00013,0.000183,MIT0604_01421,EW14_1421,tier1:gene
186.2229955,1.495643032,0.20693736,7.227515768,4.92e-13,1.02e-12,MIT0604_01422,EW14_1422,tier1:gene
2517.523263,-2.856066306,0.267311418,-10.68441566,1.2e-26,3.55e-26,MIT0604_01424,EW14_1424,tier1:gene
121.7345656,-0.590100607,0.197267283,-2.991375961,0.002777233,0.003568736,MIT0604_01425,EW14_1425,tier1:gene
1496.587728,-2.779265258,0.226409521,-12.2753904,1.23e-34,4.44e-34,MIT0604_01426,EW14_1426,tier1:gene
90052.05837,-2.639314483,0.391647858,-6.738998899,1.59e-11,3.14e-11,MIT0604_01427,EW14_1427,tier1:gene
897.6530912,0.470941066,0.144710202,3.254373633,0.001136427,0.001502756,MIT0604_01428,EW14_1428,tier1:gene
690.8081834,0.075279374,0.145142798,0.518657315,0.603999733,0.630166898,MIT0604_01429,EW14_1429,tier1:gene
479.341363,-0.504539708,0.112552333,-4.482712143,7.37e-06,1.13e-05,MIT0604_01430,EW14_1430,tier1:gene
133.9272549,-1.852856715,0.332994129,-5.564232374,2.63e-08,4.5e-08,MIT0604_01431,EW14_1431,tier1:gene
81.82970636,-0.154556091,0.228236341,-0.67717564,0.498294522,0.525236295,MIT0604_01432,EW14_1432,tier1:gene
1316.209959,-2.129911737,0.147029644,-14.48627422,1.4800000000000002e-47,6.9e-47,MIT0604_01433,EW14_1433,tier1:gene
225.973534,-1.32027346,0.210067759,-6.284988547,3.28e-10,6.08e-10,MIT0604_01434,EW14_1434,tier1:gene
30482.12556,-3.963226343,0.292142808,-13.56605824,6.369999999999999e-42,2.65e-41,MIT0604_01435,EW14_1435,tier1:gene
6049.803551,-3.772537828,0.505539231,-7.462403701,8.5e-14,1.79e-13,MIT0604_01436,EW14_1436,tier1:gene
126.8213386,0.800241622,0.18332787,4.36508439,1.27e-05,1.91e-05,MIT0604_01437,EW14_1437,tier1:gene
33.63143007,1.556632358,0.414829938,3.752459054,0.000175,0.000245,MIT0604_01438,EW14_1438,tier1:gene
181.4521393,-1.467425909,0.184904377,-7.936133969,2.09e-15,4.59e-15,MIT0604_01439,EW14_1439,tier1:gene
240.0020257,1.01470927,0.150848554,6.726675487,1.74e-11,3.4e-11,MIT0604_01440,EW14_1440,tier1:gene
123.3450888,0.025149035,0.27580309,0.091184746,0.927345796,0.932356014,MIT0604_01441,EW14_1441,tier1:gene
914.836391,-0.184915522,0.130608518,-1.415799867,0.156834109,0.17658934,MIT0604_01442,EW14_1442,tier1:gene
466.0791529,0.281173864,0.108866754,2.582733963,0.009802088,0.012175287,MIT0604_01443,EW14_1443,tier1:gene
663.0770702,-0.569201934,0.104384647,-5.45292773,4.95e-08,8.3e-08,MIT0604_01444,EW14_1444,tier1:gene
1332.370307,-2.976927013,0.146421426,-20.33122535,6.81e-92,5.74e-91,MIT0604_01445,EW14_1445,tier1:gene
595.0273931,-1.887270879,0.157163116,-12.00835744,3.2100000000000004e-33,1.1200000000000001e-32,MIT0604_01446,EW14_1446,tier1:gene
1913.636156,-1.323880553,0.113338409,-11.68077587,1.6e-31,5.320000000000001e-31,MIT0604_01447,,unresolved
1717.730052,-3.082533435,0.16909358,-18.22974847,2.9999999999999997e-74,2.0100000000000002e-73,MIT0604_01448,EW14_1448,tier1:gene
2277.716585,-2.940702113,0.103216588,-28.49059601,1.53e-178,3.52e-177,MIT0604_01449,EW14_1449,tier1:gene
1310.195234,-1.912512979,0.165975402,-11.52287001,1.01e-30,3.29e-30,MIT0604_01450,EW14_1450,tier1:gene
20793.27445,-1.535251308,0.140370631,-10.93712618,7.659999999999999e-28,2.32e-27,MIT0604_01451,EW14_1451,tier1:gene
2938.395997,1.637347423,0.141608046,11.56253104,6.380000000000001e-31,2.0999999999999998e-30,MIT0604_01452,EW14_1452,tier1:gene
3296.747564,0.785288908,0.117730588,6.670219874,2.55e-11,4.98e-11,MIT0604_01453,EW14_1453,tier1:gene
2177.141612,1.498891662,0.109547763,13.68254014,1.2899999999999998e-42,5.4699999999999994e-42,MIT0604_01454,EW14_1454,tier1:gene
6161.913576,-0.467635473,0.131568095,-3.554322761,0.000379,0.000519,MIT0604_01455,EW14_1455,tier1:gene
34123.18345,-0.371243545,0.089387244,-4.15320498,3.28e-05,4.82e-05,MIT0604_01456,EW14_1456,tier1:gene
580.0817802,-0.477354457,0.12265477,-3.891854005,9.95e-05,0.000142,MIT0604_01457,EW14_1457,tier1:gene
735.8520041,2.902007572,0.105767433,27.43762895,9.760000000000001e-166,2.0600000000000002e-164,MIT0604_01458,EW14_1458,tier1:gene
27.35971248,1.738238999,0.401024041,4.33450073,1.46e-05,2.19e-05,MIT0604_01459,EW14_1459,tier1:gene
342.710382,-0.977859987,0.337303094,-2.899054305,0.003742901,0.004782595,MIT0604_01460,EW14_1460,tier1:gene
758.6764991,1.700304773,0.118101386,14.39699256,5.400000000000001e-47,2.5e-46,MIT0604_01462,EW14_1462,tier1:gene
1705.161921,-0.117838897,0.131344472,-0.897174394,0.369625867,0.395310423,MIT0604_01463,EW14_1463,tier1:gene
448.6287985,1.560683954,0.1230841,12.67981771,7.650000000000001e-37,2.91e-36,MIT0604_01464,EW14_1464,tier1:gene
541.9785418,1.043681159,0.132447496,7.879961428,3.27e-15,7.18e-15,MIT0604_01465,EW14_1465,tier1:gene
202.3258636,1.515261518,0.305137557,4.965830921,6.84e-07,1.09e-06,MIT0604_01466,EW14_1466,tier1:gene
98.88823094,-1.21779668,0.52227493,-2.331715751,0.01971565,0.023922902,MIT0604_01467,EW14_1467,tier1:gene
182.1006472,-0.629187837,0.179630352,-3.502681095,0.000461,0.000627,MIT0604_01468,EW14_1468,tier1:gene
74.5678453,0.395935071,0.292651834,1.352921883,0.176080588,0.197175581,MIT0604_01469,EW14_1469,tier1:gene
786.3976674,1.336500427,0.103382011,12.92778521,3.14e-38,1.2200000000000002e-37,MIT0604_01470,EW14_1470,tier1:gene
657.4436076,2.090886625,0.13649017,15.31895388,5.71e-53,2.8899999999999997e-52,MIT0604_01471,EW14_1471,tier1:gene
406.4930953,2.16900944,0.128899099,16.82718851,1.54e-63,9.02e-63,MIT0604_01472,EW14_1472,tier1:gene
601.4897662,1.422680706,0.102258275,13.91262175,5.31e-44,2.3000000000000003e-43,MIT0604_01473,EW14_1473,tier1:gene
606.3109147,1.180332261,0.123031799,9.593716993,8.5e-22,2.2200000000000002e-21,MIT0604_01474,EW14_1474,tier1:gene
547.4995918,0.695197447,0.126363556,5.501566008,3.76e-08,6.36e-08,MIT0604_01475,EW14_1475,tier1:gene
254.7456974,-0.87460835,0.207765875,-4.209586154,2.56e-05,3.79e-05,MIT0604_01476,EW14_1476,tier1:gene
190.3398971,0.799171934,0.193220923,4.136052778,3.53e-05,5.18e-05,MIT0604_01477,EW14_1477,tier1:gene
614.5426109,-0.480553972,0.144970077,-3.314849404,0.000917,0.001218005,MIT0604_01478,EW14_1478,tier1:gene
91.75110425,0.726070292,0.358046353,2.027866745,0.04257385,0.050491698,MIT0604_01479,EW14_1479,tier1:gene
214.1590875,1.021133363,0.318483331,3.206238016,0.001344827,0.001770329,MIT0604_01480,EW14_1480,tier1:gene
258.0637659,0.700899756,0.206934791,3.387056154,0.000706,0.000945,MIT0604_01481,EW14_1481,tier1:gene
829.8516566,-0.663223509,0.175632594,-3.776198342,0.000159,0.000223,MIT0604_01482,EW14_1482,tier1:gene
652.5560274,-0.292098345,0.205843348,-1.419032228,0.15588962,0.175719192,MIT0604_01483,EW14_1483,tier1:gene
456.0695415,1.632606582,0.132773786,12.29615147,9.5e-35,3.45e-34,MIT0604_01484,EW14_1484,tier1:gene
246.2830489,2.032701898,0.325969351,6.235868168,4.49e-10,8.31e-10,MIT0604_01485,EW14_1485,tier1:gene
931.9049049,-0.283509815,0.10070935,-2.815129036,0.004875765,0.006160921,MIT0604_01486,EW14_1486,tier1:gene
332.5956499,0.764822978,0.33881482,2.257348064,0.023986334,0.028916388,MIT0604_01487,EW14_1487,tier1:gene
531.040373,2.504278053,0.239716815,10.44681847,1.52e-25,4.37e-25,MIT0604_01488,EW14_1488,tier1:gene
73.93056518,1.809487342,0.353455564,5.119419599,3.06e-07,4.97e-07,MIT0604_01489,EW14_1489,tier1:gene
403.9585777,1.610350296,0.181599407,8.867596671,7.47e-19,1.81e-18,MIT0604_01490,EW14_1490,tier1:gene
102.5102657,0.975578658,0.205894509,4.738245148,2.16e-06,3.36e-06,MIT0604_01491,EW14_1491,tier1:gene
628.137784,-0.401710289,0.112172828,-3.581172891,0.000342,0.000469,MIT0604_01492,EW14_1492,tier1:gene
1522.94057,-1.58966785,0.110622549,-14.37019729,7.96e-47,3.67e-46,MIT0604_01493,EW14_1493,tier1:gene
632.738513,0.336284726,0.118363626,2.841115446,0.004495603,0.005708747,MIT0604_01494,EW14_1494,tier1:gene
119.3597417,0.671835415,0.182631983,3.678629591,0.000234,0.000325,MIT0604_01495,EW14_1495,tier1:gene
351.6234486,-0.630755174,0.314280681,-2.006980424,0.044751747,0.052860258,MIT0604_01496,EW14_1496,tier1:gene
396.4600031,-0.327173021,0.113907067,-2.872280272,0.004075214,0.005203969,MIT0604_01497,EW14_1497,tier1:gene
307.6344759,0.29010149,0.161578134,1.795425433,0.072585943,0.084470396,MIT0604_01498,EW14_1498,tier1:gene
186.9749496,-0.33295092,0.201288936,-1.65409449,0.098108315,0.112508528,MIT0604_01499,EW14_1499,tier1:gene
622.3861986,-1.168570675,0.135843717,-8.602316701,7.81e-18,1.82e-17,MIT0604_01500,EW14_1500,tier1:gene
705.9212734,-0.51813828,0.23950473,-2.16337389,0.030512434,0.036547076,MIT0604_01501,EW14_1501,tier1:gene
927.4407285,0.847466915,0.096294486,8.800783441,1.36e-18,3.27e-18,MIT0604_01502,EW14_1502,tier1:gene
433.1990409,1.432702687,0.276943579,5.173265592,2.3e-07,3.76e-07,MIT0604_01503,EW14_1503,tier1:gene
1971.996378,-2.27595683,0.145656557,-15.62550205,4.88e-55,2.6099999999999998e-54,MIT0604_01504,EW14_1504,tier1:gene
1024.468938,-0.086634864,0.090212371,-0.960343497,0.336882366,0.362946422,MIT0604_01505,EW14_1505,tier1:gene
300.5081014,2.409341412,0.39470448,6.104165352,1.03e-09,1.88e-09,MIT0604_01506,EW14_1506,tier1:gene
481.153895,-0.040930739,0.115909518,-0.353126644,0.723993499,0.745105426,MIT0604_01507,EW14_1507,tier1:gene
1194.897292,-0.838834023,0.09632672,-8.708217453,3.09e-18,7.4e-18,MIT0604_01508,EW14_1508,tier1:gene
1295.229072,0.830618279,0.095866577,8.664315565,4.54e-18,1.07e-17,MIT0604_01509,EW14_1509,tier1:gene
311.010922,0.633722807,0.186974988,3.389345362,0.000701,0.000939,MIT0604_01510,EW14_1510,tier1:gene
643.33241,0.661035184,0.222153231,2.975582135,0.00292433,0.003750692,MIT0604_01511,EW14_1511,tier1:gene
875.5635793,-0.575083837,0.09378379,-6.132017458,8.68e-10,1.59e-09,MIT0604_01512,EW14_1512,tier1:gene
78.18114839,0.149211494,0.402110541,0.371070835,0.710584773,0.732041787,MIT0604_01513,EW14_1513,tier1:gene
